Ruc|Nombre/Razon|A partir del|Resolucion|
20505108672|1818 S.A.C|01/02/2006|RS R.S.254-2005|
20100119227|3M PERU S A|01/06/2002|RS R.S.037-2002|
20447841143|A & G OROSEL SOCIEDAD ANONIMA CERRADA|02/05/2011|RS R.S.082-2011|
20483453362|A & J INVERSIONES SOCIEDAD ANONIMA CERRADA|01/09/2010|RS R.S.217-2010|
20527661171|A & M METAL PERU E.I.R.L.|02/05/2011|RS R.S.082-2011|
20470234599|A K DRILLING INTERNATIONAL S.A.|02/05/2011|RS R.S.082-2011|
20100050359|A W FABER CASTELL PERUANA S A|01/06/2002|RS R.S.037-2002|
20106903230|A. SERVIBAN S.A.|01/06/2002|RS R.S.037-2002|
20100024862|A. TARRILLO BARBA S.A.|01/06/2002|RS R.S.037-2002|
20100022142|ABB S.A.|01/06/2002|RS R.S.037-2002|
20100096936|ABBOTT LABORATORIOS SA|01/06/2002|RS R.S.037-2002|
20253757931|ABENGOA PERU S.A.|01/06/2002|RS R.S.037-2002|
20518685016|ABENGOA TRANSMISION NORTE S.A.|01/01/2010|RS R.S.265-2009|
20100068487|ABRASIVOS S.A.|01/06/2002|RS R.S.037-2002|
20101082840|ABUGATTAS & PERATA INTERNACIONAL S.A.C.|01/06/2002|RS R.S.037-2002|
20290898685|ACADEMIA DE LA MAGISTRATURA|01/11/2002|RS R.S.135-2002|
20100036101|ACEROS BOEHLER DEL PERU S A|01/06/2002|RS R.S.037-2002|
20265835270|ACEROS Y CONCRETOS SAC|01/06/2002|RS R.S.037-2002|
20518710738|ACTIVOS PERUANOS SOCIEDAD ANONIMA CERRADA|02/05/2011|RS R.S.082-2011|
20136740351|ACUACULTURA Y PESCA S.A.C|01/08/2006|RS R.S.091-2006|
20100108616|ADAMS S A|01/06/2002|RS R.S.037-2002|
20261898706|ADEXUS PERU SA|01/06/2002|RS R.S.037-2002|
20347100316|ADIDAS CHILE LIMITADA SUCURSAL DEL PERU|01/06/2002|RS R.S.037-2002|
20492050742|ADM ANDINA PERU S.R.L.|01/01/2010|RS R.S.265-2009|
20506395179|ADM INCA S.A.C.|01/11/2003|RS R.S. 184-2003|
20145259551|ADM-SAO PERU S.A|01/06/2002|RS R.S.037-2002|
20100114934|ADMINISTRACION DE EMPRESAS S A|01/06/2002|RS R.S.037-2002|
20100121809|ADMINISTRADORA CLINICA RICARDO PALMA S.A.|01/06/2002|RS R.S.037-2002|
20306841506|ADMINISTRADORA JOCKEY PLAZA SHOPPING CENTER SA|01/06/2002|RS R.S.037-2002|
20172023089|ADUAMERICA S.A.|01/06/2002|RS R.S.037-2002|
20100010721|AERO TRANSPORTE S A|01/06/2002|RS R.S.037-2002|
20100973392|AEROLINEAS ARGENTINAS S.A.SUCURSAL LIMA|01/06/2002|RS R.S.037-2002|
20514513172|AEROPUERTOS DEL PERU S.A.|01/01/2010|RS R.S.265-2009|
20159855938|AESALUD HOSPITAL VICTOR LARCO HERRERA|01/11/2002|RS R.S.135-2002|
20143980821|AFP HORIZONTE S.A.|01/06/2002|RS R.S.037-2002|
20157036794|AFP INTEGRA S A|01/06/2002|RS R.S.037-2002|
20100128994|AGA S A|01/06/2002|RS R.S.037-2002|
20101483674|AGALPESA S.A.C|01/06/2002|RS R.S.037-2002|
20102051077|AGENCIA DE ADUANA TRANSCONTINENTAL S A|01/06/2002|RS R.S.037-2002|
20101409199|AGENCIA DE ADUANA TRANSOCEANIC S.A.|01/06/2002|RS R.S.037-2002|
20296535428|AGENCIA DE ADUANAS J Y N ASOCIADOS S.A.|01/06/2002|RS R.S.037-2002|
20380799643|AGENCIA DE PROMOCION DE LA INVERSION PRIVADA - PROINVERSION|01/11/2002|RS R.S.135-2002|
20269215624|AGENCIAS UNIVERSALES PERU S.A.|01/06/2002|RS R.S.037-2002|
20100166578|AGRIBRANDS PURINA PERU S.A.|01/06/2002|RS R.S.037-2002|
20367472694|AGRICOLA ATHOS SA|01/02/2003|RS R.S.181-2002|
20372081831|AGRICOLA CHAPI S.A.|01/08/2006|RS R.S.091-2006|
20525413447|AGRICOLA DEL CHIRA S.A.|01/01/2010|RS R.S.265-2009|
20101976867|AGRICOLA LAS LLAMOZAS S.A.|01/06/2002|RS R.S.037-2002|
20168707224|AGRO CORPORACION S.A.C.|01/06/2002|RS R.S.037-2002|
20135948641|AGRO INDUSTRIAL PARAMONGA S.A.A.|01/02/2003|RS R.S.181-2002|
20201146497|AGRO PARACAS S.A.|02/05/2011|RS R.S.082-2011|
20100166144|AGROINDUSTRIA SANTA MARIA S.A.C.|01/06/2002|RS R.S.037-2002|
20104420282|AGROINDUSTRIAS AIB S.A|01/06/2002|RS R.S.037-2002|
20334885560|AGROINDUSTRIAS ICELS S.A.C.|02/05/2011|RS R.S.082-2011|
20116225779|AGROINDUSTRIAS SAN JACINTO S A A|02/05/2011|RS R.S.082-2011|
20494568242|AGROINDUSTRIAS SOLCACE SOCIEDAD ANONIMA CERRADA|02/05/2011|RS R.S.082-2011|
20162348931|AGROINPER S.A.|01/02/2006|RS R.S.254-2005|
20110378956|AGROMAR INDUSTRIAL S.A.|01/06/2002|RS R.S.037-2002|
20531392486|AGROMAYO SCRL|02/05/2011|RS R.S.082-2011|
20257121535|AGROPECUARIA SUR ANDINA S.A.|01/02/2003|RS R.S.181-2002|
20101323634|AGROVET SOCIEDAD ANONIMA|01/06/2002|RS R.S.037-2002|
20297660536|AGUAYTIA ENERGY DEL PERU S.R.L.|01/06/2002|RS R.S.037-2002|
20171604355|AIS HOSPITAL SANTA ROSA|01/11/2002|RS R.S.135-2002|
20393177706|AJEPER DEL ORIENTE S.A|02/05/2011|RS R.S.082-2011|
20331061655|AJEPER S.A.|01/06/2002|RS R.S.037-2002|
20100085063|AJINOMOTO DEL PERU S A|01/06/2002|RS R.S.037-2002|
20418140551|ALBIS S.A.|01/06/2002|RS R.S.037-2002|
20137021014|ALCATEL-LUCENT DEL PERU S.A|01/06/2002|RS R.S.037-2002|
20100725062|ALCIS S A|01/06/2002|RS R.S.037-2002|
20251352292|ALDEASA S.A. - SUCURSAL DEL PERU|01/06/2002|RS R.S.037-2002|
20100086388|ALFA LAVAL S A|01/06/2002|RS R.S.037-2002|
20100025915|ALFREDO PIMENTEL SEVILLA S A|01/06/2002|RS R.S.037-2002|
20136435397|ALGODONERA PERUANA S.A.C|01/06/2002|RS R.S.037-2002|
20267040908|ALGODONERA SUDAMERICANA S.A.|01/08/2006|RS R.S.091-2006|
20100055237|ALICORP SAA|01/06/2002|RS R.S.037-2002|
20100226902|ALIMENTOS PROCESADOS SA|01/02/2004|RS R.S. 008-2004|
20415647841|ALMACENERA PACHECO S.R.L.|01/06/2002|RS R.S.037-2002|
20100176701|ALMACENES SANTA CLARA S A|01/06/2002|RS R.S.037-2002|
20101600735|ALMERIZ S A|01/10/2005|RS R.S.174-2005|
20512642072|ALPHA CONSULT S.A., LAGESA INGENIEROS CONSULTORES S.A. Y SERCONSULT S.A.|01/09/2010|RS R.S.217-2010|
20101915132|ALTESA CONTRATISTAS GENERALES|01/06/2002|RS R.S.037-2002|
20195011169|ALUSUD PERU S.A.|01/06/2002|RS R.S.037-2002|
20296079074|AMADEUS PERU S.A.|01/06/2002|RS R.S.037-2002|
20414548491|AMCOR RIGID PLASTICS DEL PERU S.A.|01/06/2002|RS R.S.037-2002|
20118475284|AMERAL S.A.A.|01/02/2003|RS R.S.181-2002|
20467534026|AMERICA MOVIL PERU S.A.C.|01/06/2002|RS R.S.037-2002|
20101070671|AMERICAN AIRLINES INC. SUCURSAL DEL PERU|01/06/2002|RS R.S.037-2002|
20428698569|AMERICATEL PERU S.A.|02/05/2011|RS R.S.082-2011|
20265391886|AMERIKA FINANCIERA S.A.|01/06/2002|RS R.S.037-2002|
20517187551|ANABI S.A.C.|02/05/2011|RS R.S.082-2011|
20418649667|ANDEAN TECHNICAL OPERATIONS CENTER S.A.|01/06/2002|RS R.S.037-2002|
20100114420|ANDINA DE RADIODIFUSION S.A.C.|01/02/2006|RS R.S.254-2005|
20106876321|ANDINA PLAST S R L|01/06/2002|RS R.S.037-2002|
20428901208|ANDINA TRADE S.A.C.|01/01/2010|RS R.S.265-2009|
20453537537|ANGELES MINERIA Y CONSTRUCCION S.A.C.|01/02/2003|RS R.S.181-2002|
20516023318|ANGLO AMERICAN MICHIQUILLAY S.A.|01/03/2009|RS R.S.030-2009|
20137913250|ANGLO AMERICAN QUELLAVECO S.A.|02/05/2011|RS R.S.082-2011|
20100561019|ANGLO AMERICAN TRADING CO. S.A.|01/05/2003|RS R.S.080-2003|
20418354781|ANIXTER PERU S.A.C.|01/02/2004|RS R.S. 008-2004|
20510957319|ANYPSA PERU S.A.|01/01/2007|RS R.S.219-2006|
20102185863|APC CORPORACION S.A.|01/08/2006|RS R.S.091-2006|
20504187234|APPAREL PRO S.A.C|01/10/2005|RS R.S.174-2005|
20511244995|ARASI S.A.C.|01/03/2009|RS R.S.030-2009|
20191308868|ARCOR DE PERU S A|01/06/2002|RS R.S.037-2002|
20527893543|ARES GOLD PERU EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - ARES GOLD PERU E.I.R.L.|02/05/2011|RS R.S.082-2011|
20102066007|ARFAL ASOCIADOS S A|01/06/2002|RS R.S.037-2002|
20100257298|ARIS INDUSTRIAL S.A.|01/02/2004|RS R.S. 008-2004|
20100067324|ARTESCO S.A.|01/01/2007|RS R.S.219-2006|
20466327612|ARUNTANI S.A.C.|01/02/2004|RS R.S. 008-2004|
20527286817|AS PERU & CIA S.A.C.|02/05/2011|RS R.S.082-2011|
20131372265|ASAMBLEA NACIONAL DE RECTORES|01/11/2002|RS R.S.135-2002|
20100057523|ASCENSORES S A|01/06/2002|RS R.S.037-2002|
20100139848|ASCENSORES SCHINDLER DEL PERU S A|01/06/2002|RS R.S.037-2002|
20100094569|ASESORIA COMERCIAL S.A. ACOSA|01/06/2002|RS R.S.037-2002|
20118393717|ASOC.C.P.A.P.EDUC.ALEXANDER VON HUMBOLDT|01/06/2002|RS R.S.037-2002|
20109878651|ASOCIAC CIVIL ASISTENCIA SOCIAL CRISTAL|01/06/2002|RS R.S.037-2002|
20531083858|ASOCIACION ANTAMINA|02/05/2011|RS R.S.082-2011|
20357316872|ASOCIACION CENTRAL PIURANA DE CAFETALEROS -CEPICAFE|02/05/2011|RS R.S.082-2011|
20100093911|ASOCIACION COUNTRY CLUB EL BOSQUE|01/06/2002|RS R.S.037-2002|
20112844423|ASOCIACION CULTURAL PERUANO BRITANICA|01/03/2009|RS R.S.030-2009|
20139491077|ASOCIACION DE BANCOS DEL PERU|01/06/2002|RS R.S.037-2002|
20337889167|ASOCIACION PASTORAL DE SERVICIOS MEDICOASISTENCIALES GOOD HOPE DE LA IGLESIA ADVENTISTA DEL SEPTIMO|01/06/2002|RS R.S.037-2002|
20145915164|ASOCIACION PERUANA DE LA IGLESIA DE JESUCRISTO DE LOS SANTOS DE LOS ULTIMOS DIAS|01/03/2009|RS R.S.030-2009|
20101267467|ASOCIACION PERUANO JAPONESA|01/06/2002|RS R.S.037-2002|
20536624636|ATC SITIOS DEL PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA|02/05/2011|RS R.S.082-2011|
20100082803|ATLAS COPCO PERUANA S A|01/06/2002|RS R.S.037-2002|
20505089350|ATLAS TRADING & SHIPPING PERU S.R.L.|01/02/2004|RS R.S. 008-2004|
20406288359|AURIMETAL E.I.R.L.|01/01/2010|RS R.S.265-2009|
20102027010|AUSA ADUANAS S.A.|01/06/2002|RS R.S.037-2002|
20338054115|AUSTRAL GROUP S.A.A|01/02/2003|RS R.S.181-2002|
20516062305|AUTOFONDO S.A.C.|01/01/2010|RS R.S.265-2009|
20506006024|AUTOMOTORES GILDEMEISTER-PERU S.A.|01/10/2005|RS R.S.174-2005|
20425802870|AUTOMOTRIZ LATINOAMERICANA S.A.C.|01/09/2007|RS R.S.156-2007|
20100775329|AUTOMOTRIZ LAVAGNA S A|01/06/2002|RS R.S.037-2002|
20495635822|AUTONORT CAJAMARCA S.A.C.|01/01/2007|RS R.S.219-2006|
20520929658|AUTOPISTA DEL NORTE S.A.C.|02/05/2011|RS R.S.082-2011|
20100154138|AUTOREX PERUANA S A|01/06/2002|RS R.S.037-2002|
20162554167|AUTORIDAD AUTONOMA DE MAJES|01/11/2002|RS R.S.135-2002|
20454054271|AUTOS DEL SUR S.A.C.|01/09/2010|RS R.S.217-2010|
20104860762|AUTOSERVICIO SAN ISIDRO S.A|01/01/2007|RS R.S.219-2006|
20513669560|AVENTURA PLAZA S.A.|01/09/2010|RS R.S.217-2010|
20111807958|AVENTURA S.A.C.|01/06/2002|RS R.S.037-2002|
20100324238|AVICOLA RIO AZUL S A|01/06/2002|RS R.S.037-2002|
20530627331|AVICOLA SAN LUIS S.A.C|01/01/2007|RS R.S.219-2006|
20132100552|AVICOLA YUGOSLAVIA S.A.C.|01/06/2003|RS R.S.101-2003|
20296729206|AVIGAN S.A.|01/01/2010|RS R.S.265-2009|
20299982484|AVINKA S.A.|01/06/2002|RS R.S.037-2002|
20427919111|AXUR S.A.|01/06/2002|RS R.S.037-2002|
20259150117|AYS S.A.C|01/06/2002|RS R.S.037-2002|
20532330824|B Y S S.R.L.|01/09/2010|RS R.S.217-2010|
20377339461|B.BRAUN MEDICAL PERU S.A.|01/06/2002|RS R.S.037-2002|
20342347950|BADINOTTI PERU S.A.|01/06/2002|RS R.S.037-2002|
20102179898|BAKELS PERU S.A.C.|01/06/2002|RS R.S.037-2002|
20142586712|BAKER HUGHES INT. OPER. DEL PERU SA|01/02/2003|RS R.S.181-2002|
20122476309|BANCO CENTRAL DE RESERVA DEL PERU|01/06/2002|RS R.S.037-2002|
20100130204|BANCO CONTINENTAL|01/06/2002|RS R.S.037-2002|
20509507199|BANCO DE COMERCIO|01/08/2006|RS R.S.091-2006|
20100047218|BANCO DE CREDITO DEL PERU|01/06/2002|RS R.S.037-2002|
20100030595|BANCO DE LA NACION|01/06/2002|RS R.S.037-2002|
20100178584|BANCO DE MATERIALES S.A.C.|01/06/2002|RS R.S.037-2002|
20330401991|BANCO FALABELLA PERU S.A|01/06/2002|RS R.S.037-2002|
20100105862|BANCO FINANCIERO DEL PERU|01/06/2002|RS R.S.037-2002|
20101036813|BANCO INTERAMERICANO DE FINANZAS|01/06/2002|RS R.S.037-2002|
20100053455|BANCO INTERNACIONAL DEL PERU-INTERBANK|01/06/2002|RS R.S.037-2002|
20259702411|BANCO RIPLEY PERU S.A.|01/06/2002|RS R.S.037-2002|
20516711559|BANCO SANTANDER PERU S.A.|01/01/2010|RS R.S.265-2009|
20100006376|BASF PERUANA S A|01/06/2002|RS R.S.037-2002|
20100096341|BAYER S.A.|01/06/2002|RS R.S.037-2002|
20299922821|BB TECNOLOGIA INDUSTRIAL S.A.C.|01/09/2010|RS R.S.217-2010|
20473955939|BEAR CREEK MINING COMPANY,SUCURSAL DEL PERU|01/09/2010|RS R.S.217-2010|
20100165504|BEIERSDORF S.A.C.|01/06/2002|RS R.S.037-2002|
10282707069|BELLIDO VILCHEZ JORGE POMPEYO|01/09/2010|RS R.S.217-2010|
20101087647|BEMBOS S.A.C|01/06/2002|RS R.S.037-2002|
20100129966|BJ SERVICES COMPANY LATIN AMERICA SARL SUCURSAL DEL PERU|01/06/2002|RS R.S.037-2002|
20383620385|BLANCANDINA S.A.C|01/02/2003|RS R.S.181-2002|
20304819414|BLEND S.A.C.|01/06/2002|RS R.S.037-2002|
20518737181|BM3 OBRAS Y SERVICIOS SOCIEDAD ANONIMA|01/01/2010|RS R.S.265-2009|
20257364608|BOART LONGYEAR SAC|01/06/2002|RS R.S.037-2002|
20104505784|BODEGAS Y VIÒEDOS TABERNERO S.A.C.INDUST|01/06/2002|RS R.S.037-2002|
20100055661|BOLSA DE VALORES DE LIMA S. A.|01/06/2002|RS R.S.037-2002|
20302629219|BOTICA TORRES DE LIMATAMBO S.A.C.|01/02/2003|RS R.S.181-2002|
20384891943|BOTICAS Y SALUD S.A.C.|01/05/2004|RS R.S.083-2004|
20100060311|BOYLES BROS DIAMANTINA S A|01/06/2002|RS R.S.037-2002|
20503238463|BPZ EXPLORACION & PRODUCCION S.R.L.|01/09/2008|RS R.S.124-2008|
20518650573|BPZ MARINE PERU SRL|01/01/2010|RS R.S.265-2009|
20254556654|BRADLEY MDH S.A.C.|01/06/2002|RS R.S.037-2002|
20100067910|BRAEDT S.A.|01/06/2002|RS R.S.037-2002|
20256602343|BRAGAGNINI CONSTRUCTORES S.A.C.|01/06/2002|RS R.S.037-2002|
20100084920|BRAILLARD S A|01/06/2002|RS R.S.037-2002|
20100334624|BRENNTAG PERU S.A.C|01/06/2002|RS R.S.037-2002|
20517056708|BRIDGESTONE OFF THE ROAD TIRE PERU S.A.C.|01/01/2010|RS R.S.265-2009|
20502042352|BRIGHTSTAR PERU S.R.L.|01/02/2003|RS R.S.181-2002|
20378813761|BRISTOL-MYERS SQUIBB PERU S.A.|01/06/2002|RS R.S.037-2002|
20107695584|BRITISH AMERICAN HOSPITAL S.A.|01/01/2007|RS R.S.219-2006|
20100124492|BRITISH AMERICAN TOBACCO DEL PERU HOLDINGS S.A.A.|01/06/2002|RS R.S.037-2002|
20261180937|BRITISH AMERICAN TOBACCO DEL PERU S.A.C.|01/05/2004|RS R.S.083-2004|
20330444372|BSH ELECTRODOMESTICOS SAC|01/02/2003|RS R.S.181-2002|
20430929101|BUCYRUS INTERNATIONAL(PERU)S.A.|01/02/2003|RS R.S.181-2002|
20100266874|BUENAVENTURA INGENIEROS S A|01/06/2002|RS R.S.037-2002|
20298742986|BUILDING S.A.C.|01/09/2010|RS R.S.217-2010|
20419811646|BURLINGTON RESOURCES PERU LIMITED, SUCURSAL PERUANA|01/01/2010|RS R.S.265-2009|
20479780847|C&R CONTRATISTAS GENERALES S.R.L.|01/09/2010|RS R.S.217-2010|
20296027945|C.A.M.E CONTRATISTAS Y SERV.GENERALES SA|01/01/2010|RS R.S.265-2009|
20107945793|C.K.F. INDUSTRIAL S.A.|01/06/2002|RS R.S.037-2002|
20473159644|CAFETALERA AMAZONICA S.A.C.|02/05/2011|RS R.S.082-2011|
20108068281|CAJA DE PENSIONES MILITAR POLICIAL|01/08/2006|RS R.S.091-2006|
20132243230|CAJA MUNIC. AHORRO Y CREDITO DE TRUJILLO S.A|01/03/2009|RS R.S.030-2009|
20102881347|CAJA MUNICIP.AHORRO Y CREDITO SULLANA S. A.|01/03/2009|RS R.S.030-2009|
20100209641|CAJA MUNICIPAL DE AHORRO Y CRED AREQUIPA|01/03/2009|RS R.S.030-2009|
20100269466|CAJA MUNICIPAL DE CREDITO POPULAR DE LIM A|01/06/2002|RS R.S.037-2002|
20229108337|CAJA RURAL DE AHORRO Y CREDITO CAJAMARCA S.A|02/05/2011|RS R.S.082-2011|
20471744493|CALIZA CEMENTO INCA S.A.|01/09/2010|RS R.S.217-2010|
20185788599|CALZADO ATLAS S A|01/06/2002|RS R.S.037-2002|
20101266819|CAMARA DE COMERCIO DE LIMA|01/06/2002|RS R.S.037-2002|
20340584237|CAMPOSOL S.A.|01/02/2004|RS R.S. 008-2004|
20100337640|CANAL UNO S.A.C.|01/06/2002|RS R.S.037-2002|
20522247643|CANTERAS DEL HALLAZGO S.A.C.|02/05/2011|RS R.S.082-2011|
20519316294|CARAVELI COTARUSE TRANSMISORA DE ENERGIA SAC|01/01/2010|RS R.S.265-2009|
20513328819|CARDIF DEL PERU S.A. COMPA—IA DE SEGUROS Y REASEGUROS|02/05/2011|RS R.S.082-2011|
20100127912|CARGILL AMERICAS PERU S.R.L.|01/06/2002|RS R.S.037-2002|
20100129885|CARLO MARIO CAMUSSO S.A.|01/06/2002|RS R.S.037-2002|
20101049711|CARLOS AMOROS HECK CONTRATISTAS GENERALES SA|01/06/2002|RS R.S.037-2002|
20100083524|CARLOS KOCH PRATTES S A|01/06/2002|RS R.S.037-2002|
20402173476|CARRION INVERSIONES S.A.|01/05/2003|RS R.S.080-2003|
20131867744|CARTAVIO SOCIEDAD ANONIMA ABIERTA|01/02/2003|RS R.S.181-2002|
20100910129|CARTIR PERU S R L|01/06/2002|RS R.S.037-2002|
20424964990|CARTONES VILLA MARINA S.A.|01/02/2003|RS R.S.181-2002|
20259778582|CARVAJAL S. A.|01/06/2002|RS R.S.037-2002|
20131823020|CASA GRANDE SOCIEDAD  ANONIMA ABIERTA|01/01/2010|RS R.S.265-2009|
20305882071|CASIMIRES NABILA S.A.C.|01/06/2002|RS R.S.037-2002|
20107107313|CASOR ADUANEROS SAC|01/06/2002|RS R.S.037-2002|
20100163048|CASTROVIRREYNA COMPA—IA MINERA S.A.|01/06/2002|RS R.S.037-2002|
20509551767|CATALINA HUANCA SOCIEDAD MINERA S.A.C.|01/08/2006|RS R.S.091-2006|
20384594655|CATERPILLAR INTERNATIONAL SERVICES DEL P ERU S.A|01/06/2002|RS R.S.037-2002|
20514075558|CBI PERUANA S.A.C.|01/03/2009|RS R.S.030-2009|
20101283586|CEDIMIN S.A.C.|01/06/2002|RS R.S.037-2002|
20505598408|CELLMARK PAPER PERU SRL|01/10/2005|RS R.S.174-2005|
20129497077|CEMENTO ANDINO S.A.|01/02/2003|RS R.S.181-2002|
20115039262|CEMENTO SUR S.A.|01/05/2003|RS R.S.080-2003|
20294448544|CEMENTO Y ACERO SAC|01/06/2002|RS R.S.037-2002|
20100137390|CEMENTOS LIMA S A|01/06/2002|RS R.S.037-2002|
20419387658|CEMENTOS PACASMAYO S.A.A.|01/06/2002|RS R.S.037-2002|
20489174023|CEMENTOS SELVA S.A.|01/08/2006|RS R.S.091-2006|
20418420830|CEMFINOR E.I.R.L.|01/05/2004|RS R.S.083-2004|
20340843607|CEMFISUR E.I.RL.|01/05/2003|RS R.S.080-2003|
20517905454|CENCOSUD PERU S.A.|01/09/2010|RS R.S.217-2010|
20503423287|CENTELSA PERU S.A.C.|01/02/2003|RS R.S.181-2002|
20136201213|CENTRAL DE COOPERATIVAS AGRARIAS CAFETALERAS COCLA LTDA. N∞ 281|01/09/2008|RS R.S.124-2008|
20120545303|CENTRAL PERU S.A|01/05/2003|RS R.S.080-2003|
20172980466|CENTRO DIESEL DEL PERU SOCIEDAD ANONIMA|01/06/2002|RS R.S.037-2002|
20175508610|CENTRO MEDICO CLINICA SAN JUDAS TADEO SA|01/06/2002|RS R.S.037-2002|
20155140942|CENTRO VACACIONAL DE HUAMPANI|01/09/2010|RS R.S.217-2010|
20510636946|CENTURY MINING PERU S.A.C.|02/05/2011|RS R.S.082-2011|
20516908930|CEPSA PERU S.A., SUCURSAL DEL PERU|01/01/2010|RS R.S.265-2009|
20101026001|CERAMICA LIMA S A|01/06/2002|RS R.S.037-2002|
20307146798|CERAMICA SAN LORENZO SAC|01/06/2002|RS R.S.037-2002|
20100132916|CERAMICOS PERUANOS S A|01/06/2002|RS R.S.037-2002|
20465841801|CEREALES C.P.W. PERU S.R.L.|01/02/2003|RS R.S.181-2002|
20128915711|CERVECERIA SAN JUAN S.A.|01/08/2006|RS R.S.091-2006|
20101064191|CESEL S A|01/06/2002|RS R.S.037-2002|
20100123763|CETCO S.A.|01/06/2002|RS R.S.037-2002|
20512868046|CFG INVESTMENT SAC|01/09/2007|RS R.S.156-2007|
20345778382|CGGVERITAS LAND (U.S.) INC. SUCURSAL DEL PERU|02/05/2011|RS R.S.082-2011|
10164058706|CHAVEZ HURTADO ANGELICA EMPERATRIZ|01/05/2003|RS R.S.080-2003|
20254813720|CHAVIN DE HUANTAR E.I.R.L|01/09/2010|RS R.S.217-2010|
20100265550|CHEM MASTERS DEL PERU SA.|01/06/2002|RS R.S.037-2002|
20132373958|CHIMU AGROPECUARIA S.A.|01/02/2003|RS R.S.181-2002|
20347029697|CHINA INTERNATIONAL WATER & ELECTRIC COR P.(PERU)|02/05/2011|RS R.S.082-2011|
20518723040|CHINANGO S.A.C.|01/12/2010|RS R.S.295-2010|
20100380065|CHOICE CARGO S.A.C.|01/06/2002|RS R.S.037-2002|
20505960361|CHR HANSEN S.A.|01/02/2006|RS R.S.254-2005|
20100314861|CHROMA PRODUCCIONES S A|01/06/2002|RS R.S.037-2002|
20100320836|CIA ANUNCIADORA UNIVERSAL SA PUBLI.CAUSA|01/06/2002|RS R.S.037-2002|
20100148162|CIA DE SEGURIDAD PROSEGUR S A|01/06/2002|RS R.S.037-2002|
20100963834|CIA ERICSSON S.A.|01/06/2002|RS R.S.037-2002|
20100263182|CIA INDUSTRIAL ATLANTIC S A|01/06/2002|RS R.S.037-2002|
20101308678|CIA INDUSTRIAL CONTINENTAL SRL|01/10/2005|RS R.S.174-2005|
20100163986|CIA LATINOAMERICANA DE RADIODIFUSION S A|01/08/2006|RS R.S.091-2006|
20100037689|CIA MINERA AGREGADOS CALCAREOS S A|01/06/2002|RS R.S.037-2002|
20109989992|CIA MINERA AURIFERA SANTA ROSA S.A.|01/02/2003|RS R.S.181-2002|
20100108292|CIA MINERA CASAPALCA SA|01/09/2004|RS R.S.184-2004|
20100116805|CIA MINERA CAUDALOSA S A|01/10/2005|RS R.S.174-2005|
20140688640|CIA MINERA COIMOLACHE SA|02/05/2011|RS R.S.082-2011|
20137025354|CIA MINERA PODEROSA S A|01/06/2003|RS R.S.101-2003|
20100163552|CIA MINERA RAURA S A|01/06/2002|RS R.S.037-2002|
20100120314|CIA MINERA SANTA LUISA S A|01/06/2002|RS R.S.037-2002|
20100124735|CIA NACIONAL DE FOSFOROS LA LLAMA S.A.C.|01/06/2002|RS R.S.037-2002|
20100049008|CIA PERUANA DE RADIODIFUSION S A|01/10/2005|RS R.S.174-2005|
20100171229|CIA PROCESADORA DE PRODUCTOS ALIMENTICIO|01/06/2002|RS R.S.037-2002|
20133530003|CIA. IND. TEXTIL CREDISA-TRUTEX S.A.A.|01/06/2002|RS R.S.037-2002|
20388101971|CIA.AMERICANA DE MULTISERV.DEL PERU SRL.|01/02/2004|RS R.S. 008-2004|
20100140269|CIA.INDUSTRIAL DE PISCO S.A.C.|01/06/2002|RS R.S.037-2002|
20385353406|CIA.INDUSTRIAL NUEVO MUNDO S.A.|01/06/2002|RS R.S.037-2002|
20123259832|CIA.INMOBILIARIA SORI S.A.C.|01/06/2002|RS R.S.037-2002|
20107974467|CIA.INTERNACIONAL DEL CAFE S.A.C.|01/06/2002|RS R.S.037-2002|
20500854651|CIA.OPERADORA DE GAS DEL AMAZONAS S.A.C.|01/02/2006|RS R.S.254-2005|
20512780114|CICSA PERU S.A.C.|01/03/2009|RS R.S.030-2009|
20379195432|CIELOS DEL PERU S.A.|01/06/2002|RS R.S.037-2002|
20109346722|CIFARMA S.A.|01/06/2002|RS R.S.037-2002|
20117322751|CIME COMERCIAL S.A.|01/06/2002|RS R.S.037-2002|
20337771085|CINEMARK DEL PERU S.R.L|01/06/2002|RS R.S.037-2002|
20429683581|CINEPLEX S.A|01/06/2003|RS R.S.101-2003|
20100116635|CITIBANK DEL PERU S.A.|01/06/2002|RS R.S.037-2002|
20293623431|CLARIANT (PERU) SA|01/06/2002|RS R.S.037-2002|
20106566721|CLASS POINT S.A.|01/06/2002|RS R.S.037-2002|
20100054184|CLINICA INTERNACIONAL S A|01/06/2002|RS R.S.037-2002|
20100122368|CLINICA JAVIER PRADO S A|01/06/2002|RS R.S.037-2002|
20100162742|CLINICA SAN FELIPE S A|01/06/2002|RS R.S.037-2002|
20107463705|CLINICA SAN PABLO S.A.C.|01/09/2004|RS R.S.184-2004|
20100375061|CLINICA SANTA ISABEL S.A.C.|01/06/2002|RS R.S.037-2002|
20264846855|CLOROX PERU S.A.|01/06/2002|RS R.S.037-2002|
20136907400|CLUB DE REGATAS LIMA|01/06/2002|RS R.S.037-2002|
